607-040,부산,동래구,낙민동,,8673
607-711,부산,동래구,명륜1동 대동병원,,8674
607-714,부산,동래구,명륜1동 대한생명빌딩,,8675
607-011,부산,동래구,명륜1동 동래우체국,,8676
607-715,부산,동래구,명륜1동 반도통상,,8677
607-804,부산,동래구,명륜1동,178∼585,8678
607-805,부산,동래구,명륜1동,586∼636,8679
607-806,부산,동래구,명륜1동,637∼644,8680
607-805,부산,동래구,명륜1동,645∼670,8681
607-806,부산,동래구,명륜1동,671∼675,8682
607-854,부산,동래구,명륜1동,676-(13),8683
607-854,부산,동래구,명륜1동,676-(114),8684
607-806,부산,동래구,명륜1동,677∼690,8685
607-011,부산,동래구,명륜1동,,8686
607-802,부산,동래구,명륜2동,1∼134,8687
607-803,부산,동래구,명륜2동,135∼177,8688
607-802,부산,동래구,명륜2동,676-(1∼12),8689
607-853,부산,동래구,명륜2동,676-(14∼113),8690
607-853,부산,동래구,명륜2동,676-(115∼130),8691
607-847,부산,동래구,명륜2동,691∼696,8692
607-803,부산,동래구,명륜2동,697∼750,8693
607-802,부산,동래구,명륜2동,산1∼35,8694
607-847,부산,동래구,명륜2동,산36∼40,8695
607-853,부산,동래구,명륜2동,산41∼50,8696
607-847,부산,동래구,명륜2동,산51∼75,8697
607-012,부산,동래구,명륜2동,,8698
607-010,부산,동래구,명륜동,,8699
607-761,부산,동래구,명장1동 삼성아파트,,8700
607-809,부산,동래구,명장1동,51∼56,8701
607-808,부산,동래구,명장1동,57∼109,8702
607-809,부산,동래구,명장1동,110∼137,8703
607-810,부산,동래구,명장1동,138∼143,8704
607-809,부산,동래구,명장1동,144∼149,8705
607-810,부산,동래구,명장1동,150∼162,8706
607-809,부산,동래구,명장1동,327∼488,8707
607-809,부산,동래구,명장1동,489-(1),8708
607-809,부산,동래구,명장1동,489-(3∼37),8709
607-809,부산,동래구,명장1동,489-(39∼46),8710
607-809,부산,동래구,명장1동,490,8711
607-810,부산,동래구,명장1동,600∼650,8712
607-810,부산,동래구,명장1동,산1∼64,8713
607-111,부산,동래구,명장1동,,8714
607-762,부산,동래구,명장2동 조양아파트,,8715
607-807,부산,동래구,명장2동,1∼50,8716
607-807,부산,동래구,명장2동,163∼316,8717
607-811,부산,동래구,명장2동,317∼325,8718
607-812,부산,동래구,명장2동,326,8719
607-811,부산,동래구,명장2동,489-(2),8720
607-811,부산,동래구,명장2동,489-(38),8721
607-811,부산,동래구,명장2동,491∼507,8722
607-807,부산,동래구,명장2동,508∼599,8723
607-811,부산,동래구,명장2동,산65∼106,8724
607-112,부산,동래구,명장2동,,8725
607-110,부산,동래구,명장동,,8726
607-701,부산,동래구,복천동 동래구청,,8727
607-751,부산,동래구,복천동 우성베스토피아아파트,,8728
607-763,부산,동래구,복천동 현대아파트,,8729
607-020,부산,동래구,복천동,,8730
607-815,부산,동래구,사직1동,13∼16,8731
607-814,부산,동래구,사직1동,17∼25,8732
607-817,부산,동래구,사직1동,47,8733
607-814,부산,동래구,사직1동,48∼57,8734
607-817,부산,동래구,사직1동,66∼77,8735
607-817,부산,동래구,사직1동,93∼104,8736
607-817,부산,동래구,사직1동,422∼423,8737
607-817,부산,동래구,사직1동,471∼499,8738
607-860,부산,동래구,사직1동,563∼581,8739
607-860,부산,동래구,사직1동,582-(9∼10),8740
607-860,부산,동래구,사직1동,662∼665,8741
607-817,부산,동래구,사직1동,781∼783,8742
607-817,부산,동래구,사직1동,800∼876,8743
607-817,부산,동래구,사직1동,894∼900,8744
607-121,부산,동래구,사직1동,,8745
607-764,부산,동래구,사직2동 로얄아파트,,8746
607-789,부산,동래구,사직2동 사직2차삼정그린코아아파트,(201∼207동),8747
607-765,부산,동래구,사직2동 시영아파트,,8748
607-786,부산,동래구,사직2동 사직쌍용예가아파트,(101∼129동),8749
607-766,부산,동래구,사직2동 삼정그린코아아파트,,8750
607-767,부산,동래구,사직2동 한신아파트,,8751
607-815,부산,동래구,사직2동,4∼12,8752
607-815,부산,동래구,사직2동,26∼46,8753
607-815,부산,동래구,사직2동,78∼92,8754
607-819,부산,동래구,사직2동,582-(1∼5),8755
607-819,부산,동래구,사직2동,582-(78∼79),8756
607-819,부산,동래구,사직2동,583∼592,8757
607-815,부산,동래구,사직2동,594,8758
607-820,부산,동래구,사직2동,595,8759
607-819,부산,동래구,사직2동,596,8760
607-820,부산,동래구,사직2동,597∼601,8761
607-815,부산,동래구,사직2동,602∼618,8762
607-819,부산,동래구,사직2동,619∼620-(1),8763
607-815,부산,동래구,사직2동,620-(2∼5),8764
607-815,부산,동래구,사직2동,621∼629,8765
607-819,부산,동래구,사직2동,630∼634,8766
607-820,부산,동래구,사직2동,749,8767
607-820,부산,동래구,사직2동,901∼929,8768
607-861,부산,동래구,사직2동,930,8769
607-820,부산,동래구,사직2동,931∼1000,8770
607-861,부산,동래구,사직2동,1018,8771
607-819,부산,동래구,사직2동,산1∼50,8772
607-820,부산,동래구,사직2동,산51,8773
607-815,부산,동래구,사직2동,산52∼73,8774
607-820,부산,동래구,사직2동,산74∼105,8775
607-122,부산,동래구,사직2동,,8776
607-813,부산,동래구,사직3동,1∼3,8777
607-816,부산,동래구,사직3동,58∼65,8778
607-821,부산,동래구,사직3동,105∼119,8779
607-816,부산,동래구,사직3동,120∼126,8780
607-818,부산,동래구,사직3동,127∼129,8781
607-821,부산,동래구,사직3동,130∼132,8782
607-818,부산,동래구,사직3동,133∼134,8783
607-816,부산,동래구,사직3동,135∼136,8784
607-818,부산,동래구,사직3동,137∼138,8785
607-813,부산,동래구,사직3동,139∼149,8786
607-818,부산,동래구,사직3동,150∼157,8787
607-813,부산,동래구,사직3동,158∼160,8788
607-816,부산,동래구,사직3동,161∼413,8789
607-816,부산,동래구,사직3동,214∼413,8790
607-816,부산,동래구,사직3동,414∼421,8791
607-816,부산,동래구,사직3동,424∼470,8792
607-816,부산,동래구,사직3동,877∼893,8793
607-123,부산,동래구,사직3동,,8794
607-120,부산,동래구,사직동,,8795
607-768,부산,동래구,수안동 새동래아파트,,8796
607-769,부산,동래구,수안동 한진타운아파트,(101∼105동),8797
607-784,부산,동래구,수안동 해바라기아파트,,8798
607-822,부산,동래구,수안동,1∼31,8799
607-823,부산,동래구,수안동,32∼225,8800
607-824,부산,동래구,수안동,226∼249,8801
607-823,부산,동래구,수안동,250∼254,8802
607-824,부산,동래구,수안동,255∼665,8803
607-822,부산,동래구,수안동,666∼700,8804
607-824,부산,동래구,수안동,701∼730,8805
607-050,부산,동래구,수안동,,8806
607-785,부산,동래구,안락1동 강변뜨란채아파트,(101∼109동),8807
607-712,부산,동래구,안락1동 봉생병원,,8808
607-717,부산,동래구,안락1동 신세기이동통신,,8809
607-770,부산,동래구,안락1동 화목아파트,,8810
607-827,부산,동래구,안락1동,406∼426,8811
607-828,부산,동래구,안락1동,427∼430,8812
607-829,부산,동래구,안락1동,431∼436,8813
607-828,부산,동래구,안락1동,437∼447,8814
607-828,부산,동래구,안락1동,473∼594,8815
607-829,부산,동래구,안락1동,625,8816
607-829,부산,동래구,안락1동,632∼799,8817
607-827,부산,동래구,안락1동,800∼1080,8818
607-101,부산,동래구,안락1동,,8819
607-772,부산,동래구,안락2동 안락1차SK아파트,(101∼116동),8820
607-781,부산,동래구,안락2동 안락뜨란채2단지아파트,(201∼213동),8821
607-773,부산,동래구,안락2동 주공아파트,,8822
607-771,부산,동래구,안락2동 충렬아파트,,8823
607-776,부산,동래구,안락2동 현대아파트,,8824
607-775,부산,동래구,안락2동 SK쁘띠메종아파트,(201∼204동),8825
607-825,부산,동래구,안락2동,1∼285,8826
607-826,부산,동래구,안락2동,286∼405,8827
607-830,부산,동래구,안락2동,448∼455,8828
607-826,부산,동래구,안락2동,456∼472,8829
607-825,부산,동래구,안락2동,595∼600,8830
607-830,부산,동래구,안락2동,601∼624,8831
607-830,부산,동래구,안락2동,626∼631,8832
607-830,부산,동래구,안락2동,1081∼1250,8833
607-830,부산,동래구,안락2동,1252∼1300,8834
607-825,부산,동래구,안락2동,산1∼20,8835
607-102,부산,동래구,안락2동,,8836
607-100,부산,동래구,안락동,,8837
607-790,부산,동래구,온천1동 벽산아스타아파트,(101∼103동),8838
607-777,부산,동래구,온천1동 신화타워상가아파트,,8839
607-787,부산,동래구,온천1동 SK허브스카이위아아파트,(101∼103동),8840
607-831,부산,동래구,온천1동,1∼76,8841
607-832,부산,동래구,온천1동,77∼137,8842
607-831,부산,동래구,온천1동,138∼169,8843
607-833,부산,동래구,온천1동,170∼239,8844
607-832,부산,동래구,온천1동,240∼299,8845
607-834,부산,동래구,온천1동,300∼357,8846
607-834,부산,동래구,온천1동,371∼385,8847
607-834,부산,동래구,온천1동,425∼499,8848
607-834,부산,동래구,온천1동,1747∼1769,8849
607-834,부산,동래구,온천1동,1803∼1815,8850
607-834,부산,동래구,온천1동,1817∼1819,8851
607-832,부산,동래구,온천1동,산1∼58,8852
607-832,부산,동래구,온천1동,산132,8853
607-061,부산,동래구,온천1동,,8854
607-783,부산,동래구,온천2동 동래SK뷰아파트,(101∼106동),8855
607-753,부산,동래구,온천2동 럭키아파트,,8856
607-716,부산,동래구,온천2동 롯데백화점,,8857
607-778,부산,동래구,온천2동 온천삼익아파트,,8858
607-710,부산,동래구,온천2동 한국건강관리협회부산광역시지부,,8859
607-838,부산,동래구,온천2동,358∼370,8860
607-838,부산,동래구,온천2동,386∼423,8861
607-845,부산,동래구,온천2동,424,8862
607-835,부산,동래구,온천2동,500∼614,8863
607-835,부산,동래구,온천2동,617∼783,8864
607-837,부산,동래구,온천2동,784∼849,8865
607-838,부산,동래구,온천2동,850∼905,8866
607-837,부산,동래구,온천2동,906∼1016,8867
607-838,부산,동래구,온천2동,1017∼1128,8868
607-837,부산,동래구,온천2동,1129∼1132,8869
607-837,부산,동래구,온천2동,1134,8870
607-838,부산,동래구,온천2동,1135∼1137,8871
607-837,부산,동래구,온천2동,1161∼1165,8872
607-837,부산,동래구,온천2동,1352,8873
607-837,부산,동래구,온천2동,1387∼1409,8874
607-837,부산,동래구,온천2동,1427∼1439,8875
607-838,부산,동래구,온천2동,1708∼1719,8876
607-838,부산,동래구,온천2동,1723∼1746,8877
607-838,부산,동래구,온천2동,1770∼1802,8878
607-838,부산,동래구,온천2동,1821∼1999,8879
607-838,부산,동래구,온천2동,산59∼131,8880
607-838,부산,동래구,온천2동,산133∼160,8881
607-062,부산,동래구,온천2동,,8882
607-713,부산,동래구,온천3동 광혜병원,,8883
607-779,부산,동래구,온천3동 동래대우아파트,,8884
607-782,부산,동래구,온천3동 반도보라스카이뷰아파트,(101∼108동),8885
607-782,부산,동래구,온천3동 반도보라스카이뷰오피스텔,,8886
607-780,부산,동래구,온천3동 삼정그린코아아파트,,8887
607-774,부산,동래구,온천3동 화신동영아파트,,8888
607-842,부산,동래구,온천3동,615∼616,8889
607-839,부산,동래구,온천3동,1133,8890
607-839,부산,동래구,온천3동,1138∼1160,8891
607-839,부산,동래구,온천3동,1166∼1235,8892
607-841,부산,동래구,온천3동,1236∼1258,8893
607-840,부산,동래구,온천3동,1259∼1265,8894
607-841,부산,동래구,온천3동,1266,8895
607-839,부산,동래구,온천3동,1267∼1366,8896
607-841,부산,동래구,온천3동,1367∼1369,8897
607-840,부산,동래구,온천3동,1370∼1386,8898
607-842,부산,동래구,온천3동,1410∼1426,8899
607-836,부산,동래구,온천3동,1440∼1442,8900
607-842,부산,동래구,온천3동,1443∼1447,8901
607-843,부산,동래구,온천3동,1448∼1451,8902
607-842,부산,동래구,온천3동,1452∼1453,8903
607-836,부산,동래구,온천3동,1454∼1458,8904
607-843,부산,동래구,온천3동,1459∼1499,8905
607-840,부산,동래구,온천3동,1500∼1549,8906
607-841,부산,동래구,온천3동,1550∼1552,8907
607-840,부산,동래구,온천3동,1553∼1707,8908
607-839,부산,동래구,온천3동,1720∼1722,8909
607-839,부산,동래구,온천3동,1816,8910
607-839,부산,동래구,온천3동,1820,8911
607-839,부산,동래구,온천3동,산81∼190,8912
607-840,부산,동래구,온천3동,산191∼250,8913
607-063,부산,동래구,온천3동,,8914
607-060,부산,동래구,온천동,,8915
607-030,부산,동래구,칠산동,,8916
607-600,부산,동래구,동래우체국사서함,,8917
614-800,부산,부산진구,가야1동,1∼56,8918
614-805,부산,부산진구,가야1동,358∼386,8919
614-011,부산,부산진구,가야1동,,8920
614-795,부산,부산진구,가야2동 가야반도보라빌아파트,(101∼115동),8921
614-764,부산,부산진구,가야2동 벽산아파트,(106∼122동),8922
614-801,부산,부산진구,가야2동,101∼160,8923
614-802,부산,부산진구,가야2동,161∼199,8924
614-806,부산,부산진구,가야2동,473∼483,8925
614-802,부산,부산진구,가야2동,484∼501,8926
614-806,부산,부산진구,가야2동,502∼542,8927
614-802,부산,부산진구,가야2동,588∼610,8928
614-801,부산,부산진구,가야2동,611∼666,8929
614-808,부산,부산진구,가야2동,667∼669,8930
614-806,부산,부산진구,가야2동,산41∼81,8931
614-012,부산,부산진구,가야2동,,8932
614-714,부산,부산진구,가야3동 동의대학교,,8933
614-013,부산,부산진구,가야3동 부산진우체국,,8934
614-875,부산,부산진구,가야3동,57∼100,8935
614-803,부산,부산진구,가야3동,200∼255,8936
614-804,부산,부산진구,가야3동,256∼258,8937
614-803,부산,부산진구,가야3동,259∼333,8938
614-804,부산,부산진구,가야3동,334∼357,8939
614-803,부산,부산진구,가야3동,387∼405,8940
614-803,부산,부산진구,가야3동,406∼472,8941
614-807,부산,부산진구,가야3동,543∼587,8942
614-803,부산,부산진구,가야3동,산1∼40,8943
614-013,부산,부산진구,가야3동,,8944
614-010,부산,부산진구,가야동,,8945
614-712,부산,부산진구,개금1동 가야컴퓨터도매상가,,8946
614-813,부산,부산진구,개금1동,63∼204,8947
614-813,부산,부산진구,개금1동,490∼494,8948
614-814,부산,부산진구,개금1동,495∼508,8949
614-814,부산,부산진구,개금1동,523∼539,8950
614-814,부산,부산진구,개금1동,540-(1∼47),8951
614-814,부산,부산진구,개금1동,540-(67∼228),8952
614-814,부산,부산진구,개금1동,541∼564,8953
614-814,부산,부산진구,개금1동,567∼617,8954
614-813,부산,부산진구,개금1동,641∼749,8955
614-111,부산,부산진구,개금1동,,8956
614-735,부산,부산진구,개금2동 백병원,,8957
614-750,부산,부산진구,개금2동 벽산아파트,(101∼105동),8958
614-774,부산,부산진구,개금2동 시영아파트,,8959
614-735,부산,부산진구,개금2동 인제의대,,8960
614-771,부산,부산진구,개금2동 현대아이아파트,(201∼218동),8961
614-812,부산,부산진구,개금2동,42∼52,8962
614-812,부산,부산진구,개금2동,509∼522,8963
614-815,부산,부산진구,개금2동,540-(48∼66),8964
614-815,부산,부산진구,개금2동,565∼566,8965
614-815,부산,부산진구,개금2동,618∼632,8966
614-812,부산,부산진구,개금2동,633∼640,8967
614-812,부산,부산진구,개금2동,산1∼54,8968
614-112,부산,부산진구,개금2동,,8969
614-777,부산,부산진구,개금3동 동원화인아파트,,8970
614-775,부산,부산진구,개금3동 반도보라아파트,,8971
614-751,부산,부산진구,개금3동 신개금엘지1단지아파트,,8972
614-751,부산,부산진구,개금3동 신개금엘지2단지아파트,,8973
614-770,부산,부산진구,개금3동 우드빌아파트,(109∼116동),8974
614-755,부산,부산진구,개금3동 우성아파트,(101∼104동),8975
614-755,부산,부산진구,개금3동 주공아파트2단지,,8976
614-809,부산,부산진구,개금3동,1∼22,8977
614-810,부산,부산진구,개금3동,23∼30,8978
614-811,부산,부산진구,개금3동,31∼41,8979
614-810,부산,부산진구,개금3동,53∼62,8980
614-811,부산,부산진구,개금3동,205∼299,8981
614-810,부산,부산진구,개금3동,300∼379,8982
614-811,부산,부산진구,개금3동,380∼489,8983
614-113,부산,부산진구,개금3동,,8984
614-110,부산,부산진구,개금동,,8985
614-817,부산,부산진구,당감1동,200∼277,8986
614-817,부산,부산진구,당감1동,282,8987
614-817,부산,부산진구,당감1동,814∼817,8988
614-817,부산,부산진구,당감1동,887∼891,8989
614-101,부산,부산진구,당감1동,,8990
614-752,부산,부산진구,당감2동 태화현대1차아파트,(101∼106동),8991
614-759,부산,부산진구,당감2동 태화현대2차아파트,(201∼209동),8992
614-816,부산,부산진구,당감2동,1∼199,8993
614-816,부산,부산진구,당감2동,572∼573,8994
614-816,부산,부산진구,당감2동,818∼886,8995
614-883,부산,부산진구,당감2동,902∼1022,8996
614-102,부산,부산진구,당감2동,,8997
614-778,부산,부산진구,당감3동 국제백양아파트,,8998
614-779,부산,부산진구,당감3동 국제프라자아파트,,8999
614-757,부산,부산진구,당감3동 당감삼익아파트,,9000
614-796,부산,부산진구,당감3동 동일스위트아파트,(101∼110동),9001
614-758,부산,부산진구,당감3동 무궁화아파트,,9002
614-756,부산,부산진구,당감3동 신개금주공3단지아파트,,9003
614-820,부산,부산진구,당감3동,368∼380,9004
614-819,부산,부산진구,당감3동,432∼472,9005
614-822,부산,부산진구,당감3동,473∼478,9006
614-820,부산,부산진구,당감3동,479∼495,9007
614-822,부산,부산진구,당감3동,496∼516,9008
614-820,부산,부산진구,당감3동,517∼571,9009
614-822,부산,부산진구,당감3동,574∼648,9010
614-822,부산,부산진구,당감3동,791∼793,9011
614-822,부산,부산진구,당감3동,807∼813,9012
614-822,부산,부산진구,당감3동,산38,9013
614-822,부산,부산진구,당감3동,산50∼80,9014
614-103,부산,부산진구,당감3동,,9015
614-766,부산,부산진구,당감4동 백양뜨란채아파트,(201∼213동),9016
614-766,부산,부산진구,당감4동 주공아파트,(101∼313동),9017
614-878,부산,부산진구,당감4동,278∼281,9018
614-878,부산,부산진구,당감4동,283∼313,9019
614-818,부산,부산진구,당감4동,314∼320,9020
614-879,부산,부산진구,당감4동,321∼367,9021
614-821,부산,부산진구,당감4동,381∼431,9022
614-823,부산,부산진구,당감4동,649∼669,9023
614-821,부산,부산진구,당감4동,670∼749,9024
614-823,부산,부산진구,당감4동,750∼790,9025
614-823,부산,부산진구,당감4동,794∼806,9026
614-823,부산,부산진구,당감4동,산1∼37,9027
614-823,부산,부산진구,당감4동,산39∼49,9028
614-104,부산,부산진구,당감4동,,9029
614-100,부산,부산진구,당감동,,9030
614-824,부산,부산진구,범전동,1∼114,9031
614-825,부산,부산진구,범전동,115∼408,9032
614-824,부산,부산진구,범전동,409∼429,9033
614-825,부산,부산진구,범전동,430∼446,9034
614-060,부산,부산진구,범전동,,9035
614-720,부산,부산진구,범천1동 누리엔,,9036
614-725,부산,부산진구,범천1동 대청빌딩,,9037
614-713,부산,부산진구,범천1동 부산건설회관,,9038
614-722,부산,부산진구,범천1동 부산교통공사,,9039
614-721,부산,부산진구,범천1동 부산상공회의소,,9040
614-718,부산,부산진구,범천1동 사학연금회관빌딩,,9041
614-719,부산,부산진구,범천1동 삼성생명보험빌딩,,9042
614-717,부산,부산진구,범천1동 선문빌딩,,9043
614-724,부산,부산진구,범천1동 알리안츠생명빌딩,,9044
614-716,부산,부산진구,범천1동 전문건설회관빌딩,,9045
614-723,부산,부산진구,범천1동 중앙빌딩,,9046
614-711,부산,부산진구,범천1동 춘해병원,,9047
614-826,부산,부산진구,범천1동,1∼839,9048
614-827,부산,부산진구,범천1동,840∼847,9049
614-828,부산,부산진구,범천1동,848∼860,9050
614-829,부산,부산진구,범천1동,861∼876,9051
614-826,부산,부산진구,범천1동,877∼900,9052
614-021,부산,부산진구,범천1동,,9053
614-760,부산,부산진구,범천2동 경남아파트,,9054
614-765,부산,부산진구,범천2동 부산철도차량정비창,,9055
614-830,부산,부산진구,범천2동,901∼1016,9056
614-833,부산,부산진구,범천2동,1250∼1298,9057
614-834,부산,부산진구,범천2동,1299∼1639,9058
614-830,부산,부산진구,범천2동,산1∼58,9059
614-022,부산,부산진구,범천2동,,9060
614-769,부산,부산진구,범천4동 부산기독교방송국건물,,9061
614-831,부산,부산진구,범천4동,1017∼1053,9062
614-832,부산,부산진구,범천4동,1054∼1159,9063
614-831,부산,부산진구,범천4동,1160∼1249,9064
614-024,부산,부산진구,범천4동,,9065
614-020,부산,부산진구,범천동,,9066
614-749,부산,부산진구,부암1동 무지개럭키아파트,,9067
614-701,부산,부산진구,부암1동 부산진구청,,9068
614-792,부산,부산진구,부암1동 일성인포아파트,,9069
614-798,부산,부산진구,부암1동 타워베르빌,,9070
614-726,부산,부산진구,부암1동 SK텔레콤부산지사,,9071
614-835,부산,부산진구,부암1동,15∼31,9072
614-836,부산,부산진구,부암1동,32∼59,9073
614-836,부산,부산진구,부암1동,69∼150,9074
614-837,부산,부산진구,부암1동,151∼280,9075
614-838,부산,부산진구,부암1동,281∼332,9076
614-835,부산,부산진구,부암1동,623∼665,9077
614-836,부산,부산진구,부암1동,666∼712,9078
614-091,부산,부산진구,부암1동,,9079
614-794,부산,부산진구,부암3동 당감주공뜨란채아파트,(401∼406동),9080
614-753,부산,부산진구,부암3동 삼성래미안아파트,(1∼20동),9081
614-794,부산,부산진구,부암3동 쌍용스윗닷홈아파트,(101∼108동),9082
614-761,부산,부산진구,부암3동 협성아파트,,9083
614-880,부산,부산진구,부암3동,60∼68,9084
614-839,부산,부산진구,부암3동,333∼449,9085
614-840,부산,부산진구,부암3동,450∼500,9086
614-839,부산,부산진구,부암3동,501∼549,9087
614-840,부산,부산진구,부암3동,550∼572,9088
614-841,부산,부산진구,부암3동,573∼622,9089
614-839,부산,부산진구,부암3동,산53∼59,9090
614-841,부산,부산진구,부암3동,산76∼81,9091
614-093,부산,부산진구,부암3동,,9092
614-090,부산,부산진구,부암동,,9093
614-704,부산,부산진구,부전1동 농협부산지역본부,,9094
614-781,부산,부산진구,부전1동 대림빌딩,,9095
614-728,부산,부산진구,부전1동 동아빌딩,,9096
614-709,부산,부산진구,부전1동 부산은행부전동지점,,9097
614-729,부산,부산진구,부전1동 부산전자종합상가,,9098
614-702,부산,부산진구,부전1동 부산진경찰서,,9099
614-782,부산,부산진구,부전1동 서면지하상가,,9100
614-783,부산,부산진구,부전1동 신동아오피스텔,,9101
614-780,부산,부산진구,부전1동 외환은행빌딩,,9102
614-731,부산,부산진구,부전1동 유원오피스텔,,9103
614-708,부산,부산진구,부전1동 KT부산진지점,,9104
614-842,부산,부산진구,부전1동,1∼49,9105
614-843,부산,부산진구,부전1동,50∼58,9106
614-844,부산,부산진구,부전1동,59∼148,9107
614-844,부산,부산진구,부전1동,258∼264,9108
614-843,부산,부산진구,부전1동,265∼350,9109
614-844,부산,부산진구,부전1동,351∼382,9110
614-842,부산,부산진구,부전1동,390∼394,9111
614-849,부산,부산진구,부전1동,395∼426,9112
614-849,부산,부산진구,부전1동,485∼486,9113
614-848,부산,부산진구,부전1동,573,9114
614-031,부산,부산진구,부전1동,,9115
614-767,부산,부산진구,부전2동 교보생명빌딩,,9116
614-785,부산,부산진구,부전2동 금융프라자,,9117
614-730,부산,부산진구,부전2동 네오스포복합상가,,9118
614-786,부산,부산진구,부전2동 대한생명빌딩,,9119
614-727,부산,부산진구,부전2동 대현지하상가,,9120
614-732,부산,부산진구,부전2동 롯데백화점,,9121
614-784,부산,부산진구,부전2동 베르빌오피스텔,,9122
614-707,부산,부산진구,부전2동 부산도시공사,,9123
614-736,부산,부산진구,부전2동 서면시장,,9124
614-737,부산,부산진구,부전2동 우리투자증권빌딩,,9125
614-738,부산,부산진구,부전2동 제일은행부전동지점,,9126
614-733,부산,부산진구,부전2동 쥬디스태화,,9127
614-845,부산,부산진구,부전2동,149∼199,9128
614-846,부산,부산진구,부전2동,200∼254,9129
614-847,부산,부산진구,부전2동,255∼257,9130
614-881,부산,부산진구,부전2동,383∼389,9131
614-876,부산,부산진구,부전2동,427∼484,9132
614-847,부산,부산진구,부전2동,487∼503,9133
614-847,부산,부산진구,부전2동,504∼514,9134
614-847,부산,부산진구,부전2동,515∼521,9135
614-850,부산,부산진구,부전2동,522∼535,9136
614-846,부산,부산진구,부전2동,536∼572,9137
614-881,부산,부산진구,부전2동,574∼678,9138
614-032,부산,부산진구,부전2동,,9139
614-030,부산,부산진구,부전동,,9140
614-768,부산,부산진구,양정1동 거제유림아시아드아파트,(101∼107동),9141
614-799,부산,부산진구,양정1동 대원칸타빌멤버스아파트,(101∼106동),9142
614-715,부산,부산진구,양정1동 동의과학대학,,9143
614-703,부산,부산진구,양정1동 부산시교육청,,9144
614-734,부산,부산진구,양정1동 부산여자대학,,9145
614-754,부산,부산진구,양정1동 현대1차아파트,(101∼215동),9146
614-791,부산,부산진구,양정1동 현대2차아파트,(201∼215동),9147
614-853,부산,부산진구,양정1동,74∼75,9148
614-853,부산,부산진구,양정1동,342∼392,9149
614-856,부산,부산진구,양정1동,393∼405,9150
614-853,부산,부산진구,양정1동,407∼419,9151
614-853,부산,부산진구,양정1동,420∼440,9152
614-857,부산,부산진구,양정1동,441∼458,9153
614-858,부산,부산진구,양정1동,459∼511,9154
614-856,부산,부산진구,양정1동,512∼521,9155
614-853,부산,부산진구,양정1동,산1∼25,9156
614-856,부산,부산진구,양정1동,산60∼74,9157
614-051,부산,부산진구,양정1동,,9158
614-710,부산,부산진구,양정2동 동의의료원,,9159
614-851,부산,부산진구,양정2동,1∼31,9160
614-852,부산,부산진구,양정2동,32∼73,9161
614-852,부산,부산진구,양정2동,76∼83,9162
614-851,부산,부산진구,양정2동,84∼116,9163
614-854,부산,부산진구,양정2동,117∼275,9164
614-855,부산,부산진구,양정2동,276∼335,9165
614-852,부산,부산진구,양정2동,336∼341,9166
614-882,부산,부산진구,양정2동,406,9167
614-852,부산,부산진구,양정2동,산26∼33,9168
614-851,부산,부산진구,양정2동,산34∼59,9169
614-052,부산,부산진구,양정2동,,9170
614-050,부산,부산진구,양정동,,9171
614-789,부산,부산진구,연지동 세동한신아파트,,9172
614-790,부산,부산진구,연지동 청구아파트,,9173
614-787,부산,부산진구,연지동 한신타워아파트,,9174
614-788,부산,부산진구,연지동 화인아파트,,9175
614-859,부산,부산진구,연지동,1∼72,9176
614-860,부산,부산진구,연지동,73∼199,9177
614-861,부산,부산진구,연지동,200∼289,9178
614-859,부산,부산진구,연지동,290∼327,9179
614-860,부산,부산진구,연지동,328∼650,9180
614-859,부산,부산진구,연지동,산1∼13,9181
614-860,부산,부산진구,연지동,산14∼19,9182
614-070,부산,부산진구,연지동,,9183
614-739,부산,부산진구,전포1동 대우버스(주),,9184
614-772,부산,부산진구,전포1동 밀리오레,,9185
614-740,부산,부산진구,전포1동 테크노프라자,,9186
614-745,부산,부산진구,전포1동 한일빌딩,,9187
614-747,부산,부산진구,전포1동 현대오피스텔,,9188
614-746,부산,부산진구,전포1동 흥국생명보험빌딩,,9189
614-866,부산,부산진구,전포1동,188,9190
614-866,부산,부산진구,전포1동,205∼269,9191
614-867,부산,부산진구,전포1동,270∼327,9192
614-867,부산,부산진구,전포1동,334∼349,9193
614-869,부산,부산진구,전포1동,380∼392,9194
614-866,부산,부산진구,전포1동,393∼404,9195
614-869,부산,부산진구,전포1동,405∼428,9196
614-869,부산,부산진구,전포1동,446∼470,9197
614-867,부산,부산진구,전포1동,671∼676,9198
614-866,부산,부산진구,전포1동,677∼688,9199
614-869,부산,부산진구,전포1동,689∼869,9200
614-867,부산,부산진구,전포1동,산1∼34,9201
614-869,부산,부산진구,전포1동,산35∼70,9202
614-041,부산,부산진구,전포1동,,9203
614-706,부산,부산진구,전포2동 국민건강보험공단부산진구지사,,9204
614-793,부산,부산진구,전포2동 롯데캐슬스카이아파트,(101∼109동),9205
614-763,부산,부산진구,전포2동 서면한신아파트,,9206
614-742,부산,부산진구,전포2동 세화빌딩,,9207
614-743,부산,부산진구,전포2동 신우빌딩,,9208
614-748,부산,부산진구,전포2동 예일프라자,,9209
614-741,부산,부산진구,전포2동 적십자회관빌딩,,9210
614-744,부산,부산진구,전포2동 한신밴오피스텔,,9211
614-862,부산,부산진구,전포2동,1∼59,9212
614-864,부산,부산진구,전포2동,100∼121,9213
